@date: 2014-06-26
@url: http://www.quanthistling.info/data/source/fastmowitz2008/dictionary-85-344.html
@source_title: Diccionario Achuar-Shiwiar ~ Castellano
@source_author: Fast Mowitz, Gerhard & de Fast, Ruby Warkentin & Fast Warkentin, Daniel
@source_year: 2008
QLCID	HEAD	HEAD_DOCULECT	TRANSLATION	TRANSLATION_DOCULECT	POS
fastmowitz2008/127/25	ikích	Achuar-Shiwiar	talle	Castellano	s.
fastmowitz2008/127/25	kich	Achuar-Shiwiar	cintura	Castellano	s.
fastmowitz2008/127/25	kich	Achuar-Shiwiar	talle	Castellano	s.
fastmowitz2008/127/27	ikíjmiartin	Achuar-Shiwiar	lavarse las manos	Castellano	v.r.
fastmowitz2008/127/27	kíjmiartin	Achuar-Shiwiar	lavarse las manos	Castellano	v.r.
fastmowitz2008/127/27	ikímiartin	Achuar-Shiwiar	lavarse las manos	Castellano	v.r.
fastmowitz2008/127/27	kíimiartin	Achuar-Shiwiar	lavarse las manos	Castellano	v.r.
fastmowitz2008/127/28	ikíjratin	Achuar-Shiwiar	echar agua a las manos de otro para lavárselas	Castellano	v.t.
fastmowitz2008/127/28	kíjratin	Achuar-Shiwiar	echar agua a las manos de otro para lavárselas	Castellano	v.t.
fastmowitz2008/127/29	íkik	Achuar-Shiwiar	caro	Castellano	adj.
fastmowitz2008/127/29	íkik	Achuar-Shiwiar	costoso	Castellano	adj.
fastmowitz2008/127/29	ákik	Achuar-Shiwiar	caro	Castellano	adj.
fastmowitz2008/127/29	ákik	Achuar-Shiwiar	costoso	Castellano	adj.
fastmowitz2008/127/31	ikímiatin	Achuar-Shiwiar	ventosear	Castellano	v.i.
fastmowitz2008/127/31	ikímiatin	Achuar-Shiwiar	peer	Castellano	v.i.
fastmowitz2008/127/31	ikímiatin	Achuar-Shiwiar	dejar salir gases	Castellano	v.i.
fastmowitz2008/127/32	ikímtai	Achuar-Shiwiar	ventosidad	Castellano	s.
fastmowitz2008/127/32	ikímtai	Achuar-Shiwiar	pedo	Castellano	s.
fastmowitz2008/127/32	ikímtai	Achuar-Shiwiar	gas intestinal	Castellano	s.
fastmowitz2008/127/32	ikímiamu	Achuar-Shiwiar	ventosidad	Castellano	s.
fastmowitz2008/127/32	ikímiamu	Achuar-Shiwiar	pedo	Castellano	s.
fastmowitz2008/127/32	ikímiamu	Achuar-Shiwiar	gas intestinal	Castellano	s.
fastmowitz2008/127/32	íki	Achuar-Shiwiar	ventosidad	Castellano	s.
fastmowitz2008/127/32	íki	Achuar-Shiwiar	pedo	Castellano	s.
fastmowitz2008/127/32	íki	Achuar-Shiwiar	gas intestinal	Castellano	s.
fastmowitz2008/127/33	ikín	Achuar-Shiwiar	molar	Castellano	s.
fastmowitz2008/127/33	ikín	Achuar-Shiwiar	muela	Castellano	s.
fastmowitz2008/127/33	ikínt	Achuar-Shiwiar	molar	Castellano	s.
fastmowitz2008/127/33	ikínt	Achuar-Shiwiar	muela	Castellano	s.
fastmowitz2008/127/33	kint	Achuar-Shiwiar	molar	Castellano	s.
fastmowitz2008/127/33	kint	Achuar-Shiwiar	muela	Castellano	s.
fastmowitz2008/128/2	ikínkatin	Achuar-Shiwiar	reemplazar	Castellano	v.t.
fastmowitz2008/128/2	ikínkatin	Achuar-Shiwiar	relevar	Castellano	v.t.
fastmowitz2008/128/2	ikínkatin	Achuar-Shiwiar	sustituir	Castellano	v.t.
fastmowitz2008/128/2	ikínkatin	Achuar-Shiwiar	hacer las veces	Castellano	v.t.
fastmowitz2008/128/2	akínkatin	Achuar-Shiwiar	reemplazar	Castellano	v.t.
fastmowitz2008/128/2	akínkatin	Achuar-Shiwiar	relevar	Castellano	v.t.
fastmowitz2008/128/2	akínkatin	Achuar-Shiwiar	sustituir	Castellano	v.t.
fastmowitz2008/128/2	akínkatin	Achuar-Shiwiar	hacer las veces	Castellano	v.t.
fastmowitz2008/128/3	ikíntatin	Achuar-Shiwiar	dejar de trabajar unos días	Castellano	v.i.
fastmowitz2008/128/5	imáimu	Achuar-Shiwiar	baño	Castellano	s.
fastmowitz2008/128/5	imáimu	Achuar-Shiwiar	inmersión	Castellano	s.
fastmowitz2008/128/6	imáiramu	Achuar-Shiwiar	enchapado	Castellano	adj.
fastmowitz2008/128/6	imáiramu	Achuar-Shiwiar	bañado en pintura	Castellano	adj.
fastmowitz2008/128/7	kuríja̱i̱ imáiramu	Achuar-Shiwiar	enchapado en oro	Castellano	
fastmowitz2008/128/8	imáiratin	Achuar-Shiwiar	enchapar	Castellano	v.t.
fastmowitz2008/128/9	káuchja̱i̱ imáiratin	Achuar-Shiwiar	encauchar	Castellano	
fastmowitz2008/128/9	káuchja̱i̱ imáiratin	Achuar-Shiwiar	cubrir con caucho	Castellano	
fastmowitz2008/128/10	imáiri	Achuar-Shiwiar	su primogénito	Castellano	s.pos.
fastmowitz2008/128/10	imáiri	Achuar-Shiwiar	su primer hijo	Castellano	s.pos.
fastmowitz2008/128/10	iyáiri	Achuar-Shiwiar	su primogénito	Castellano	s.pos.
fastmowitz2008/128/10	iyáiri	Achuar-Shiwiar	su primer hijo	Castellano	s.pos.
fastmowitz2008/128/11	imáitin	Achuar-Shiwiar	bañar a una persona o un animal	Castellano	v.t.
fastmowitz2008/128/11	imiáitin	Achuar-Shiwiar	bañar a una persona o un animal	Castellano	v.t.
fastmowitz2008/128/12	imiákratin	Achuar-Shiwiar	una persona que bautiza	Castellano	s.
fastmowitz2008/128/12	imáikiartin	Achuar-Shiwiar	una persona que bautiza	Castellano	s.
fastmowitz2008/128/13	imiátkirtin	Achuar-Shiwiar	sentirse mal	Castellano	v.i.
fastmowitz2008/128/14	imímkatin	Achuar-Shiwiar	cutiparse	Castellano	v.r.
fastmowitz2008/128/14	imímkatin	Achuar-Shiwiar	hacerse maleficio	Castellano	v.r.
fastmowitz2008/128/15	imíntsak	Achuar-Shiwiar	cutipo de vómito	Castellano	s.
fastmowitz2008/128/15	míntsak	Achuar-Shiwiar	cutipo de vómito	Castellano	s.
fastmowitz2008/128/16	imiúkmau	Achuar-Shiwiar	vómito	Castellano	s.
fastmowitz2008/128/16	iniúkmau	Achuar-Shiwiar	vómito	Castellano	s.
fastmowitz2008/128/17	imiúktin	Achuar-Shiwiar	vomitar	Castellano	v.i.
fastmowitz2008/128/17	imiúktin	Achuar-Shiwiar	arrojar	Castellano	v.i.
fastmowitz2008/128/17	iniúktin	Achuar-Shiwiar	vomitar	Castellano	v.i.
fastmowitz2008/128/17	iniúktin	Achuar-Shiwiar	arrojar	Castellano	v.i.
fastmowitz2008/128/18	imiúrmau	Achuar-Shiwiar	hinchazón	Castellano	s.
fastmowitz2008/128/18	inúrmau	Achuar-Shiwiar	hinchazón	Castellano	s.
fastmowitz2008/128/18	iniúrmau	Achuar-Shiwiar	hinchazón	Castellano	s.
fastmowitz2008/128/19	imiúrtin	Achuar-Shiwiar	hincharse (el cuerpo)	Castellano	v.r.
fastmowitz2008/128/19	inúrtin	Achuar-Shiwiar	hincharse (el cuerpo)	Castellano	v.r.
fastmowitz2008/128/19	iniúrtin	Achuar-Shiwiar	hincharse (el cuerpo)	Castellano	v.r.
fastmowitz2008/128/20	imiúru	Achuar-Shiwiar	hinchado	Castellano	adj.
fastmowitz2008/128/20	iniúru	Achuar-Shiwiar	hinchado	Castellano	adj.
fastmowitz2008/128/21	iná̱i̱	Achuar-Shiwiar	lengua	Castellano	s.
fastmowitz2008/128/21	ini̱á̱i̱	Achuar-Shiwiar	lengua	Castellano	s.
fastmowitz2008/128/22	inájur	Achuar-Shiwiar	mi lengua	Castellano	
fastmowitz2008/128/23	ináji̱	Achuar-Shiwiar	su lengua	Castellano	
fastmowitz2008/128/24	ináji̱ netémpe̱	Achuar-Shiwiar	parte inferior de la lengua	Castellano	
fastmowitz2008/128/25	ináikiatin	Achuar-Shiwiar	nombrar	Castellano	v.t.
fastmowitz2008/128/25	ináikiatin	Achuar-Shiwiar	dar un nombre	Castellano	v.t.
fastmowitz2008/128/25	ináikiatin	Achuar-Shiwiar	llamar (personas o perros)	Castellano	v.t.
fastmowitz2008/128/25	iniáikiatin	Achuar-Shiwiar	nombrar	Castellano	v.t.
fastmowitz2008/128/25	iniáikiatin	Achuar-Shiwiar	dar un nombre	Castellano	v.t.
fastmowitz2008/128/25	iniáikiatin	Achuar-Shiwiar	llamar (personas o perros)	Castellano	v.t.
fastmowitz2008/128/26	ináimiartin	Achuar-Shiwiar	sacar la lengua	Castellano	v.i.
fastmowitz2008/128/27	ináisamu	Achuar-Shiwiar	abandonado	Castellano	adj.
fastmowitz2008/128/27	ináisamu	Achuar-Shiwiar	descuidado	Castellano	adj.
fastmowitz2008/128/27	ináisamu	Achuar-Shiwiar	desamparado	Castellano	adj.
fastmowitz2008/128/28	ináisamu	Achuar-Shiwiar	fin	Castellano	s.
fastmowitz2008/128/29	ináisatin	Achuar-Shiwiar	abandonar	Castellano	v.t.
fastmowitz2008/128/29	ináisatin	Achuar-Shiwiar	dejar	Castellano	v.t.
fastmowitz2008/128/29	ináisatin	Achuar-Shiwiar	desistir	Castellano	v.t.
fastmowitz2008/128/29	ináisatin	Achuar-Shiwiar	suspender	Castellano	v.t.
fastmowitz2008/128/29	iniáisatin	Achuar-Shiwiar	abandonar	Castellano	v.t.
fastmowitz2008/128/29	iniáisatin	Achuar-Shiwiar	dejar	Castellano	v.t.
fastmowitz2008/128/29	iniáisatin	Achuar-Shiwiar	desistir	Castellano	v.t.
fastmowitz2008/128/29	iniáisatin	Achuar-Shiwiar	suspender	Castellano	v.t.
fastmowitz2008/128/30	inaítsuk	Achuar-Shiwiar	incesantemente	Castellano	adv.
fastmowitz2008/128/30	inaítsuk	Achuar-Shiwiar	continuamente	Castellano	adv.
fastmowitz2008/128/30	inaítsuk	Achuar-Shiwiar	siempre	Castellano	adv.
fastmowitz2008/128/31	inákmamu	Achuar-Shiwiar	señal	Castellano	s.
fastmowitz2008/128/31	inákmamu	Achuar-Shiwiar	muestra	Castellano	s.
fastmowitz2008/128/31	iniákmamu	Achuar-Shiwiar	señal	Castellano	s.
fastmowitz2008/128/31	iniákmamu	Achuar-Shiwiar	muestra	Castellano	s.
fastmowitz2008/128/32	inákmastin	Achuar-Shiwiar	mostrar	Castellano	v.t.
fastmowitz2008/128/32	inákmastin	Achuar-Shiwiar	presentar	Castellano	v.t.
fastmowitz2008/128/32	inákmastin	Achuar-Shiwiar	exhibir	Castellano	v.t.
fastmowitz2008/128/32	inákmastin	Achuar-Shiwiar	señalar	Castellano	v.t.
fastmowitz2008/128/32	inákmastin	Achuar-Shiwiar	indicar	Castellano	v.t.
fastmowitz2008/128/32	ináktustin	Achuar-Shiwiar	mostrar	Castellano	v.t.
fastmowitz2008/128/32	ináktustin	Achuar-Shiwiar	presentar	Castellano	v.t.
fastmowitz2008/128/32	ináktustin	Achuar-Shiwiar	exhibir	Castellano	v.t.
fastmowitz2008/128/32	ináktustin	Achuar-Shiwiar	señalar	Castellano	v.t.
fastmowitz2008/128/32	ináktustin	Achuar-Shiwiar	indicar	Castellano	v.t.
fastmowitz2008/128/33	inákratin	Achuar-Shiwiar	jefe	Castellano	s.
fastmowitz2008/128/33	inákratin	Achuar-Shiwiar	curaca	Castellano	s.
fastmowitz2008/128/33	inákratin	Achuar-Shiwiar	gobernante	Castellano	s.
fastmowitz2008/128/33	inákratin	Achuar-Shiwiar	cabecilla	Castellano	s.
fastmowitz2008/128/33	iniákratin	Achuar-Shiwiar	jefe	Castellano	s.
fastmowitz2008/128/33	iniákratin	Achuar-Shiwiar	curaca	Castellano	s.
fastmowitz2008/128/33	iniákratin	Achuar-Shiwiar	gobernante	Castellano	s.
fastmowitz2008/128/33	iniákratin	Achuar-Shiwiar	cabecilla	Castellano	s.
fastmowitz2008/128/33	inámin	Achuar-Shiwiar	jefe	Castellano	s.
fastmowitz2008/128/33	inámin	Achuar-Shiwiar	curaca	Castellano	s.
fastmowitz2008/128/33	inámin	Achuar-Shiwiar	gobernante	Castellano	s.
fastmowitz2008/128/33	inámin	Achuar-Shiwiar	cabecilla	Castellano	s.
fastmowitz2008/129/1	ináku	Achuar-Shiwiar	especie de árbol que se usa para leña	Castellano	s.
fastmowitz2008/129/1	inák	Achuar-Shiwiar	especie de árbol que se usa para leña	Castellano	s.
fastmowitz2008/129/1	iniák	Achuar-Shiwiar	especie de árbol que se usa para leña	Castellano	s.
fastmowitz2008/129/2	inámin	Achuar-Shiwiar	persona que manda	Castellano	s.
fastmowitz2008/129/2	inámin	Achuar-Shiwiar	jefe	Castellano	s.
fastmowitz2008/129/2	iniámin	Achuar-Shiwiar	persona que manda	Castellano	s.
fastmowitz2008/129/2	iniámin	Achuar-Shiwiar	jefe	Castellano	s.
fastmowitz2008/129/2	ínau	Achuar-Shiwiar	persona que manda	Castellano	s.
fastmowitz2008/129/2	ínau	Achuar-Shiwiar	jefe	Castellano	s.
fastmowitz2008/129/2	iniáu	Achuar-Shiwiar	persona que manda	Castellano	s.
fastmowitz2008/129/2	iniáu	Achuar-Shiwiar	jefe	Castellano	s.
fastmowitz2008/129/3	áints páchitsuk iniámin	Achuar-Shiwiar	mandón	Castellano	
fastmowitz2008/129/4	inámratin	Achuar-Shiwiar	mandar hacer	Castellano	v.t.
fastmowitz2008/129/5	ínamu	Achuar-Shiwiar	mandado	Castellano	adj.
fastmowitz2008/129/5	ínamu	Achuar-Shiwiar	enviado	Castellano	adj.
fastmowitz2008/129/5	ínamu	Achuar-Shiwiar	empleado	Castellano	adj.
fastmowitz2008/129/6	ínamuri	Achuar-Shiwiar	su siervo	Castellano	
fastmowitz2008/129/6	ínamuri	Achuar-Shiwiar	su sirviente	Castellano	
fastmowitz2008/129/6	ínamuri	Achuar-Shiwiar	su enviado	Castellano	
fastmowitz2008/129/6	ínamuri	Achuar-Shiwiar	su empleado	Castellano	
fastmowitz2008/129/6	ínamuri	Achuar-Shiwiar	su dominio	Castellano	
fastmowitz2008/129/6	ínamuri	Achuar-Shiwiar	su imperio	Castellano	
fastmowitz2008/129/6	ínamuri	Achuar-Shiwiar	su reino	Castellano	
fastmowitz2008/129/7	inánkimu	Achuar-Shiwiar	alzado	Castellano	adj.
fastmowitz2008/129/7	inánkimu	Achuar-Shiwiar	elevado	Castellano	adj.
fastmowitz2008/129/7	inánkimu	Achuar-Shiwiar	levantado	Castellano	adj.
fastmowitz2008/129/8	inánkimu	Achuar-Shiwiar	alzamiento	Castellano	s.
fastmowitz2008/129/8	inánkimu	Achuar-Shiwiar	levantamiento	Castellano	s.
fastmowitz2008/129/8	inántukmiau	Achuar-Shiwiar	alzamiento	Castellano	s.
fastmowitz2008/129/8	inántukmiau	Achuar-Shiwiar	levantamiento	Castellano	s.
fastmowitz2008/129/9	inánkitin	Achuar-Shiwiar	alzar	Castellano	v.t.
fastmowitz2008/129/9	inánkitin	Achuar-Shiwiar	elevar	Castellano	v.t.
fastmowitz2008/129/9	inánkitin	Achuar-Shiwiar	levantar a personas o animales	Castellano	v.t.
fastmowitz2008/129/10	ináng	Achuar-Shiwiar	especie de hormiga pequena	Castellano	s.
fastmowitz2008/129/10	iniáng	Achuar-Shiwiar	especie de hormiga pequena	Castellano	s.
fastmowitz2008/129/10	iyáng	Achuar-Shiwiar	especie de hormiga pequena	Castellano	s.
fastmowitz2008/129/10	ayáng	Achuar-Shiwiar	especie de hormiga pequena	Castellano	s.
fastmowitz2008/129/11	inángkaktin	Achuar-Shiwiar	pasar por alto	Castellano	v.t.
fastmowitz2008/129/11	inángkaktin	Achuar-Shiwiar	no hacer caso (palabras)	Castellano	v.t.
fastmowitz2008/129/11	iniángkaktin	Achuar-Shiwiar	pasar por alto	Castellano	v.t.
fastmowitz2008/129/11	iniángkaktin	Achuar-Shiwiar	no hacer caso (palabras)	Castellano	v.t.
fastmowitz2008/129/12	inángkaktin	Achuar-Shiwiar	pasar	Castellano	v.t.
fastmowitz2008/129/12	inángkaktin	Achuar-Shiwiar	aventajar	Castellano	v.t.
fastmowitz2008/129/12	inángkaktin	Achuar-Shiwiar	pasar	Castellano	v.t.
fastmowitz2008/129/12	inángkaktin	Achuar-Shiwiar	alcanzar	Castellano	v.t.
fastmowitz2008/129/12	iniángkaktin	Achuar-Shiwiar	pasar	Castellano	v.t.
fastmowitz2008/129/12	iniángkaktin	Achuar-Shiwiar	aventajar	Castellano	v.t.
fastmowitz2008/129/12	iniángkaktin	Achuar-Shiwiar	pasar	Castellano	v.t.
fastmowitz2008/129/12	iniángkaktin	Achuar-Shiwiar	alcanzar	Castellano	v.t.
fastmowitz2008/129/13	inángkartin	Achuar-Shiwiar	sanar de una enfermedad	Castellano	v.t.
fastmowitz2008/129/13	inángkartin	Achuar-Shiwiar	vencer una enfermedad	Castellano	v.t.
fastmowitz2008/129/13	inángkartin	Achuar-Shiwiar	pasar una fiesta	Castellano	v.t.
fastmowitz2008/129/13	inángkartin	Achuar-Shiwiar	terminar un trabajo	Castellano	v.t.
fastmowitz2008/129/13	iniángkartin	Achuar-Shiwiar	sanar de una enfermedad	Castellano	v.t.
fastmowitz2008/129/13	iniángkartin	Achuar-Shiwiar	vencer una enfermedad	Castellano	v.t.
fastmowitz2008/129/13	iniángkartin	Achuar-Shiwiar	pasar una fiesta	Castellano	v.t.
fastmowitz2008/129/13	iniángkartin	Achuar-Shiwiar	terminar un trabajo	Castellano	v.t.
fastmowitz2008/129/14	inángkasang	Achuar-Shiwiar	después [3a ps.sg.]	Castellano	adv.
fastmowitz2008/129/15	kíchik semán inángkasang	Achuar-Shiwiar	después de una semana	Castellano	
fastmowitz2008/129/15	kíchik semán inángkasang	Achuar-Shiwiar	pasando una semana	Castellano	
fastmowitz2008/129/16	inángkastin	Achuar-Shiwiar	pasar	Castellano	v.t.
fastmowitz2008/129/16	inángkastin	Achuar-Shiwiar	terminar	Castellano	v.t.
fastmowitz2008/129/17	inángnakchamu	Achuar-Shiwiar	inconcluso	Castellano	adj.
fastmowitz2008/129/17	inángnakchamu	Achuar-Shiwiar	no terminado	Castellano	adj.
fastmowitz2008/129/17	inángnakchamu	Achuar-Shiwiar	sin terminar	Castellano	adj.
fastmowitz2008/129/18	inángnakchatin	Achuar-Shiwiar	dejar inconcluso	Castellano	v.t.
fastmowitz2008/129/18	inángnakchatin	Achuar-Shiwiar	no terminar	Castellano	v.t.
fastmowitz2008/129/18	inángnakchatin	Achuar-Shiwiar	perpetuar	Castellano	v.t.
fastmowitz2008/129/19	inángnaktin	Achuar-Shiwiar	acabar	Castellano	v.t.
fastmowitz2008/129/19	inángnaktin	Achuar-Shiwiar	terminar	Castellano	v.t.
fastmowitz2008/129/19	inángnaktin	Achuar-Shiwiar	concluir	Castellano	v.t.
fastmowitz2008/129/19	inángnaktin	Achuar-Shiwiar	cesar	Castellano	v.t.
fastmowitz2008/129/20	inángnamu	Achuar-Shiwiar	fin	Castellano	s.
fastmowitz2008/129/20	inángnamu	Achuar-Shiwiar	final de alguna actividad	Castellano	s.
fastmowitz2008/129/20	inángnakmau	Achuar-Shiwiar	fin	Castellano	s.
fastmowitz2008/129/20	inángnakmau	Achuar-Shiwiar	final de alguna actividad	Castellano	s.
fastmowitz2008/129/21	inángnamu	Achuar-Shiwiar	postrero	Castellano	adj.
fastmowitz2008/129/21	inángnamu	Achuar-Shiwiar	último	Castellano	adj.
fastmowitz2008/129/21	inángnakmau	Achuar-Shiwiar	postrero	Castellano	adj.
fastmowitz2008/129/21	inángnakmau	Achuar-Shiwiar	último	Castellano	adj.
fastmowitz2008/129/22	inángnamunam	Achuar-Shiwiar	al fin	Castellano	adv.
fastmowitz2008/129/22	inángnamunam	Achuar-Shiwiar	finalmente	Castellano	adv.
fastmowitz2008/129/22	inángnamunam	Achuar-Shiwiar	por último	Castellano	adv.
fastmowitz2008/129/23	inángnamuri	Achuar-Shiwiar	su último hijo	Castellano	s.pos.
fastmowitz2008/129/23	inángnakmauri	Achuar-Shiwiar	su último hijo	Castellano	s.pos.
fastmowitz2008/129/24	inángnatsuk	Achuar-Shiwiar	sin terminar	Castellano	adv.
fastmowitz2008/129/25	inarámu	Achuar-Shiwiar	asado	Castellano	adj.
fastmowitz2008/129/25	inarámu	Achuar-Shiwiar	cocido	Castellano	adj.
fastmowitz2008/129/25	niarámu	Achuar-Shiwiar	asado	Castellano	adj.
fastmowitz2008/129/25	niarámu	Achuar-Shiwiar	cocido	Castellano	adj.
fastmowitz2008/129/26	ináratin	Achuar-Shiwiar	cocer	Castellano	v.t.
fastmowitz2008/129/26	ináratin	Achuar-Shiwiar	cocinar	Castellano	v.t.
fastmowitz2008/129/26	ináratin	Achuar-Shiwiar	preparar comida (en la candela, barbacoa o en la olla)	Castellano	v.t.
fastmowitz2008/129/26	inárkatin	Achuar-Shiwiar	cocer	Castellano	v.t.
fastmowitz2008/129/26	inárkatin	Achuar-Shiwiar	cocinar	Castellano	v.t.
fastmowitz2008/129/26	inárkatin	Achuar-Shiwiar	preparar comida (en la candela, barbacoa o en la olla)	Castellano	v.t.
fastmowitz2008/129/26	niáratin	Achuar-Shiwiar	cocer	Castellano	v.t.
fastmowitz2008/129/26	niáratin	Achuar-Shiwiar	cocinar	Castellano	v.t.
fastmowitz2008/129/26	niáratin	Achuar-Shiwiar	preparar comida (en la candela, barbacoa o en la olla)	Castellano	v.t.
fastmowitz2008/129/27	inárin	Achuar-Shiwiar	cocinero	Castellano	s.
fastmowitz2008/129/27	inárin	Achuar-Shiwiar	cocinera	Castellano	s.
fastmowitz2008/130/2	inártin	Achuar-Shiwiar	someter	Castellano	v.t.
fastmowitz2008/130/2	inártin	Achuar-Shiwiar	dominar	Castellano	v.t.
fastmowitz2008/130/2	inártin	Achuar-Shiwiar	gobernar	Castellano	v.t.
fastmowitz2008/130/2	inártin	Achuar-Shiwiar	reinar	Castellano	v.t.
fastmowitz2008/130/2	inártin	Achuar-Shiwiar	mandar	Castellano	v.t.
fastmowitz2008/130/2	inártin	Achuar-Shiwiar	dirigir	Castellano	v.t.
fastmowitz2008/130/2	inártin	Achuar-Shiwiar	emplear	Castellano	v.t.
fastmowitz2008/130/2	inártin	Achuar-Shiwiar	ocupar (gente)	Castellano	v.t.
fastmowitz2008/130/2	iniártin	Achuar-Shiwiar	someter	Castellano	v.t.
fastmowitz2008/130/2	iniártin	Achuar-Shiwiar	dominar	Castellano	v.t.
fastmowitz2008/130/2	iniártin	Achuar-Shiwiar	gobernar	Castellano	v.t.
fastmowitz2008/130/2	iniártin	Achuar-Shiwiar	reinar	Castellano	v.t.
fastmowitz2008/130/2	iniártin	Achuar-Shiwiar	mandar	Castellano	v.t.
fastmowitz2008/130/2	iniártin	Achuar-Shiwiar	dirigir	Castellano	v.t.
fastmowitz2008/130/2	iniártin	Achuar-Shiwiar	emplear	Castellano	v.t.
fastmowitz2008/130/2	iniártin	Achuar-Shiwiar	ocupar (gente)	Castellano	v.t.
fastmowitz2008/130/3	ináti	Achuar-Shiwiar	esclavo	Castellano	s.
fastmowitz2008/130/3	ináti	Achuar-Shiwiar	siervo	Castellano	s.
fastmowitz2008/130/3	ináti	Achuar-Shiwiar	sirviente	Castellano	s.
fastmowitz2008/130/3	ináti	Achuar-Shiwiar	mozo	Castellano	s.
fastmowitz2008/130/3	ináti	Achuar-Shiwiar	criado	Castellano	s.
fastmowitz2008/130/3	ináti	Achuar-Shiwiar	peón	Castellano	s.
fastmowitz2008/130/3	ináti	Achuar-Shiwiar	empleado	Castellano	s.
fastmowitz2008/130/3	iniáti	Achuar-Shiwiar	esclavo	Castellano	s.
fastmowitz2008/130/3	iniáti	Achuar-Shiwiar	siervo	Castellano	s.
fastmowitz2008/130/3	iniáti	Achuar-Shiwiar	sirviente	Castellano	s.
fastmowitz2008/130/3	iniáti	Achuar-Shiwiar	mozo	Castellano	s.
fastmowitz2008/130/3	iniáti	Achuar-Shiwiar	criado	Castellano	s.
fastmowitz2008/130/3	iniáti	Achuar-Shiwiar	peón	Castellano	s.
fastmowitz2008/130/3	iniáti	Achuar-Shiwiar	empleado	Castellano	s.
fastmowitz2008/130/4	inátmartin	Achuar-Shiwiar	jefe	Castellano	s.
fastmowitz2008/130/4	inátmartin	Achuar-Shiwiar	curaca	Castellano	s.
fastmowitz2008/130/4	inátmartin	Achuar-Shiwiar	gobernante	Castellano	s.
fastmowitz2008/130/4	inátmartin	Achuar-Shiwiar	cabecilla	Castellano	s.
fastmowitz2008/130/5	inatsáartin	Achuar-Shiwiar	avergonzar a otra persona	Castellano	v.t.
fastmowitz2008/130/7	ínchi	Achuar-Shiwiar	camote	Castellano	s.
fastmowitz2008/130/8	inchí tungkáu	Achuar-Shiwiar	camote súngaro (esp. de pez)	Castellano	s.
fastmowitz2008/130/9	inchínchi	Achuar-Shiwiar	planta rastrera parecida al camote cuyos frutos se usan para pescar	Castellano	s.
fastmowitz2008/130/9	inchínchi	Achuar-Shiwiar	también se refiere a varias especies de bejucos suculentos de las familias convulvulaceae	Castellano	s.
fastmowitz2008/130/10	iniákuach	Achuar-Shiwiar	varios tipos de flores	Castellano	s.
fastmowitz2008/130/12	iniáptin	Achuar-Shiwiar	cutipar	Castellano	v.t.
fastmowitz2008/130/13	iniástin	Achuar-Shiwiar	preguntar	Castellano	v.t.
fastmowitz2008/130/13	iniástin	Achuar-Shiwiar	consultar	Castellano	v.t.
fastmowitz2008/130/13	iniástin	Achuar-Shiwiar	interrogar	Castellano	v.t.
fastmowitz2008/130/13	iniástin	Achuar-Shiwiar	pedir	Castellano	v.t.
fastmowitz2008/130/14	inímsatin	Achuar-Shiwiar	preguntar	Castellano	v.t.
fastmowitz2008/130/14	inímsatin	Achuar-Shiwiar	pedir para uno mismo	Castellano	v.t.
fastmowitz2008/130/15	inímtsuk	Achuar-Shiwiar	sin preguntar	Castellano	adv.
fastmowitz2008/130/16	inínatin	Achuar-Shiwiar	apretar	Castellano	v.t.
fastmowitz2008/130/17	su̱wé̱ inítatin	Achuar-Shiwiar	estrangular	Castellano	
fastmowitz2008/130/18	inínmatin	Achuar-Shiwiar	apretarse una mano con la otra	Castellano	v.r.
fastmowitz2008/130/19	inínmau	Achuar-Shiwiar	apretón con la mano	Castellano	s.
fastmowitz2008/130/19	nínmau	Achuar-Shiwiar	apretón con la mano	Castellano	s.
fastmowitz2008/130/20	inintí	Achuar-Shiwiar	corazón	Castellano	s.
fastmowitz2008/130/20	inintí	Achuar-Shiwiar	su corazón	Castellano	s.
fastmowitz2008/130/20	nintí	Achuar-Shiwiar	corazón	Castellano	s.
fastmowitz2008/130/20	nintí	Achuar-Shiwiar	su corazón	Castellano	s.
fastmowitz2008/130/21	inintí engkeátin	Achuar-Shiwiar	volver en sí después de haber estado asustado o inconsciente (lit. poner el corazón adentro)	Castellano	
fastmowitz2008/130/22	inintímas	Achuar-Shiwiar	pensativo	Castellano	adj.
fastmowitz2008/130/22	nintímias	Achuar-Shiwiar	pensativo	Castellano	adj.
fastmowitz2008/130/23	inintímau	Achuar-Shiwiar	pensamiento	Castellano	s.
fastmowitz2008/130/23	inintímau	Achuar-Shiwiar	idea	Castellano	s.
fastmowitz2008/130/23	nintímau	Achuar-Shiwiar	pensamiento	Castellano	s.
fastmowitz2008/130/23	nintímau	Achuar-Shiwiar	idea	Castellano	s.
fastmowitz2008/130/24	inintímchau	Achuar-Shiwiar	demente	Castellano	adj.
fastmowitz2008/130/24	inintímchau	Achuar-Shiwiar	loco	Castellano	adj.
fastmowitz2008/130/24	inintímchau	Achuar-Shiwiar	insensato	Castellano	adj.
fastmowitz2008/130/24	inintímchau	Achuar-Shiwiar	imbécil	Castellano	adj.
fastmowitz2008/130/24	inintímchau	Achuar-Shiwiar	necio	Castellano	adj.
fastmowitz2008/130/24	inintímchau	Achuar-Shiwiar	tonto (lit. sin pensamientos)	Castellano	adj.
